job_position_id,ref_requested_at,ref_requested_date,ref_completed_at,ref_completed_date,ref_approved_at,ref_approved_date,is_mandatory,ref_package_name,ref_form_name,cr_created_at,marked_compliant_at,requested_to_completed_time,completed_to_reviewed_time,requested_to_reviewed_time,requested_to_compliant_time,ref_status,ref_approval_status,requested_to_completed_days,completed_to_reviewed_days,requested_to_reviewed_days,requested_to_compliant_days,requested_to_completed_category,completed_to_reviewed_category,requested_to_reviewed_category,requested_to_compliant_category
4503,2021-06-04 14:33:13.234000,2021-06-04,2021-06-04 14:54:21.813000,2021-06-04,,,false,,Administrator Reference Form,,,1268.579,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
4503,2021-06-04 14:33:05.568000,2021-06-04,2021-06-04 14:39:02.775000,2021-06-04,,,false,,Administrator Reference Form,,,357.207,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
3232,2019-12-23 12:20:45.357000,2019-12-23,,,,,false,,Doctor Reference Form,,,,,,,OPENED,Requested,,,,,,,,
3232,2019-10-08 16:36:37.311000,2019-10-08,2019-10-08 16:36:56.640000,2019-10-08,,,false,,Doctor Reference Form,,,19.329,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
3604,2019-09-23 11:34:03.226000,2019-09-23,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
3604,2019-09-23 11:32:46.486000,2019-09-23,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
11214,2022-09-22 08:58:13.207000,2022-09-22,,,,,false,,@@@@,,,,,,,SENT,Requested,,,,,,,,
1980,2019-05-14 11:45:02.372000,2019-05-14,,,,,false,,Doctor Reference Form,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
1780,2019-04-24 14:54:02.955000,2019-04-24,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
1236,2019-12-10 14:55:44.518000,2019-12-10,2019-12-10 15:00:50.650000,2019-12-10,,,false,,Doctor Reference Form,,,306.132,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
14795,2024-02-05 14:12:08.984000,2024-02-05,,,,,false,,345345,,,,,,,SENT,Requested,,,,,,,,
12794,2023-07-20 09:38:56.897000,2023-07-20,2023-07-20 09:41:13.162000,2023-07-20,,,false,,asdasdasd,,,136.265,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
8541,2024-09-27 15:11:24.296000,2024-09-27,,,,,false,,@@,,,,,,,SENT,Requested,,,,,,,,
6156,2020-05-26 15:01:49.740000,2020-05-26,2020-05-26 15:02:30.433000,2020-05-26,,,false,,Doctor Reference Form,,,40.693,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
8885,2021-09-27 12:57:04.447000,2021-09-27,,,,,false,,,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
8885,2021-09-27 12:56:59.466000,2021-09-27,,,,,false,,,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
8885,2021-09-27 12:57:06.952000,2021-09-27,,,,,false,,,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
1599,2019-05-30 09:16:10.004000,2019-05-30,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
1909,2019-10-29 13:25:42.268000,2019-10-29,,,,,false,,Administrator Reference Form,,,,,,,SENT,Requested,,,,,,,,
1909,2019-10-29 13:22:59.408000,2019-10-29,,,,,false,,Administrator Reference Form,,,,,,,SENT,Requested,,,,,,,,
1909,2019-05-27 15:34:39.113000,2019-05-27,2019-05-27 15:34:59.037000,2019-05-27,2019-05-27 15:36:47.369000,2019-05-27,false,,Administrator Reference Form,,,19.924,108.332,128.256,,DENIED,Declined,1,1,1,,Low,Low,Low,
14732,2024-10-25 08:29:13.250000,2024-10-25,,,,,false,,Reference Request Form with Competencies,,,,,,,SENT,Requested,,,,,,,,
14732,2024-10-25 15:55:31.585000,2024-10-25,,,,,false,,Reference Request Form with Competencies,,,,,,,OPENED,Requested,,,,,,,,
872,2018-11-29 12:57:56.786000,2018-11-29,,,,,false,,Nurse Reference Form,,,,,,,SENT,Requested,,,,,,,,
872,2018-11-29 12:46:40.726000,2018-11-29,,,,,false,,Nurse Reference Form,,,,,,,SENT,Requested,,,,,,,,
872,2018-11-29 13:04:47.973000,2018-11-29,,,,,false,,Nurse Reference Form,,,,,,,SENT,Requested,,,,,,,,
1745,2019-04-22 08:20:30.115000,2019-04-22,,,,,false,,Other Reference Form,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
10593,2022-09-23 11:43:41.940000,2022-09-23,,,,,false,,hehe,,,,,,,SENT,Requested,,,,,,,,
8887,2021-09-27 12:57:06.381000,2021-09-27,,,,,false,,,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
8887,2021-09-27 12:57:03.213000,2021-09-27,,,,,false,,,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
8887,2021-09-27 12:56:59.546000,2021-09-27,,,,,false,,,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
20906,2025-03-20 14:51:21.638000,2025-03-20,2025-03-20 14:55:38.162000,2025-03-20,,,false,,A with dates,,,256.524,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
1672,2019-04-17 09:11:21.903000,2019-04-17,,,,,false,,Doctor Reference Form,,,,,,,OPENED,Requested,,,,,,,,
1672,2019-04-17 09:11:21.902000,2019-04-17,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
1967,2019-05-13 15:01:59.614000,2019-05-13,2019-05-13 15:30:35.643000,2019-05-13,,,false,,Doctor Reference Form,,,1716.029,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
1672,2019-04-17 09:11:21.900000,2019-04-17,2019-04-17 09:13:12.354000,2019-04-17,,,false,,Doctor Reference Form,,,110.454,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
1951,2019-05-13 08:54:41.416000,2019-05-13,,,,,false,,Nurse Reference Form,,,,,,,SENT,Requested,,,,,,,,
1951,2019-05-13 08:54:41.414000,2019-05-13,,,,,false,,Nurse Reference Form,,,,,,,SENT,Requested,,,,,,,,
868,2018-11-29 09:18:36.656000,2018-11-29,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
868,2018-11-29 09:18:03.700000,2018-11-29,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
868,2018-11-29 09:18:36.658000,2018-11-29,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
965,2018-12-27 10:28:01.953000,2018-12-27,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
3605,2019-09-23 11:38:40.278000,2019-09-23,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
5029,2020-02-20 14:51:01.084000,2020-02-20,,,,,false,,IT Reference Form,,,,,,,SENT,Requested,,,,,,,,
12932,2023-06-01 14:22:36.034000,2023-06-01,,,,,false,,Yury,,,,,,,SENT,Requested,,,,,,,,
4774,2025-01-07 14:01:29.137000,2025-01-07,2025-01-07 14:02:10.118000,2025-01-07,,,false,,1 Form,,,40.981,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
12023,2023-01-30 13:21:26.420000,2023-01-30,,,,,false,,asdasdasd,,,,,,,SENT,Requested,,,,,,,,
16393,2025-03-20 10:27:40.348000,2025-03-20,2025-03-20 10:28:40.168000,2025-03-20,,,false,,____date,,,59.82,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
2681,2019-07-18 07:02:47.136000,2019-07-18,,,,,false,,Non-Clinical Reference Form,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
1005,2019-05-16 13:52:50.562000,2019-05-16,2019-05-16 13:53:51.213000,2019-05-16,,,false,,Administrator Reference Form,,,60.651,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
1005,2019-05-15 08:25:02.919000,2019-05-15,2019-05-15 08:41:02.045000,2019-05-15,,,false,,Administrator Reference Form,,,959.126,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
4666,2020-03-19 10:10:19.397000,2020-03-19,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
3082,2019-08-12 08:26:59.824000,2019-08-12,,,,,false,,Doctor Reference Form,,,,,,,OPENED,Requested,,,,,,,,
4666,2020-03-19 10:10:17.379000,2020-03-19,2020-03-19 10:11:01.194000,2020-03-19,,,false,,Doctor Reference Form,,,43.815,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
4666,2020-03-19 08:35:24.856000,2020-03-19,2020-03-19 08:36:01.632000,2020-03-19,,,false,,Doctor Reference Form,,,36.776,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
18263,2024-10-30 11:58:38.627000,2024-10-30,2024-10-30 11:59:48.572000,2024-10-30,,,false,,reference-1,,,69.945,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
18263,2024-10-30 11:57:56.035000,2024-10-30,2024-10-30 11:58:27.840000,2024-10-30,,,false,,reference-1,,,31.805,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
2823,2019-07-22 08:43:13.068000,2019-07-22,,,,,false,,Doctor Reference Form,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
8860,2024-02-14 09:38:59.766000,2024-02-14,2024-02-14 09:39:41.950000,2024-02-14,2024-03-04 11:35:50.156000,2024-03-04,false,,@@@,,,42.184,1648568.206,1648610.39,,DENIED,Declined,1,20,20,,Low,High,High,
8860,2022-12-20 11:13:06.039000,2022-12-20,,,,,false,,@@@,,,,,,,SENT,Requested,,,,,,,,
3560,2019-09-11 11:15:26.745000,2019-09-11,2019-09-11 11:17:18.186000,2019-09-11,2019-09-11 11:17:41.494000,2019-09-11,false,,Doctor Reference Form,,,111.441,23.308,134.749,,APPROVED,Approved,1,1,1,,Low,Low,Low,
4219,2019-11-06 09:30:04.372000,2019-11-06,,,,,false,,Reference form 848,,,,,,,SENT,Requested,,,,,,,,
9828,2022-03-12 12:24:53.435000,2022-03-12,,,,,false,,Other Reference Form,,,,,,,SENT,Requested,,,,,,,,
3716,2019-10-03 06:52:02.649000,2019-10-03,,,,,false,,Reference form 848,,,,,,,SENT,Requested,,,,,,,,
893,2018-12-03 16:42:22.694000,2018-12-03,2019-04-24 14:03:59.331000,2019-04-24,2019-09-11 12:55:26.658000,2019-09-11,false,,Doctor Reference Form,,,12259296.637,12091887.327,24351183.964,,DENIED,Declined,142,140,282,,High,High,High,
893,2019-10-03 09:03:20.165000,2019-10-03,2019-10-03 09:05:41.237000,2019-10-03,,,false,,Doctor Reference Form,,,141.072,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
10253,2024-09-17 11:37:40.576000,2024-09-17,2024-09-17 13:09:44.225000,2024-09-17,,,false,,Demo Reference Form,,,5523.649,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
10253,2024-09-17 13:22:49.492000,2024-09-17,,,,,false,,Demo Reference Form,,,,,,,SENT,Requested,,,,,,,,
1673,2019-04-17 10:14:14.446000,2019-04-17,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
1673,2019-04-17 10:14:14.445000,2019-04-17,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
1673,2019-04-17 10:14:14.443000,2019-04-17,2019-04-17 10:16:16.669000,2019-04-17,,,false,,Doctor Reference Form,,,122.226,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
2224,2019-06-19 14:22:25.384000,2019-06-19,,,,,false,,Doctor Reference Form,,,,,,,OPENED,Requested,,,,,,,,
16032,2025-03-13 16:43:55.351000,2025-03-13,,,,,false,,Surgeon's Reference Form,,,,,,,SENT,Requested,,,,,,,,
3873,2019-10-10 08:00:42.480000,2019-10-10,,,,,false,,Reference form 848,,,,,,,SENT,Requested,,,,,,,,
3873,2019-10-09 16:24:49.674000,2019-10-09,,,,,false,,Reference form 848,,,,,,,OPENED,Requested,,,,,,,,
3873,2019-10-10 08:00:41.109000,2019-10-10,,,,,false,,Reference form 848,,,,,,,OPENED,Requested,,,,,,,,
3873,2019-10-10 08:14:22.270000,2019-10-10,,,,,false,,Reference form 848,,,,,,,OPENED,Requested,,,,,,,,
3873,2019-10-10 08:10:49.881000,2019-10-10,,,,,false,,Reference form 848,,,,,,,OPENED,Requested,,,,,,,,
3873,2019-10-10 08:10:14.744000,2019-10-10,,,,,false,,Reference form 848,,,,,,,OPENED,Requested,,,,,,,,
3873,2019-10-10 08:02:23.829000,2019-10-10,,,,,false,,Reference form 848,,,,,,,OPENED,Requested,,,,,,,,
3873,2019-10-10 08:04:05.113000,2019-10-10,2019-10-10 08:08:00.214000,2019-10-10,,,false,,Reference form 848,,,235.101,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
3873,2019-10-10 08:02:58.181000,2019-10-10,,,,,false,,Reference form 848,,,,,,,SENT,Requested,,,,,,,,
3873,2019-10-10 08:00:53.432000,2019-10-10,2019-10-10 08:07:34.301000,2019-10-10,,,false,,Reference form 848,,,400.869,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
1723,2019-04-19 17:38:39.134000,2019-04-19,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
1723,2019-04-19 17:39:54.183000,2019-04-19,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
1723,2019-04-19 17:30:50.956000,2019-04-19,2019-04-19 17:33:51.844000,2019-04-19,,,false,,Doctor Reference Form,,,180.888,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
1647,2019-04-15 15:27:09.435000,2019-04-15,2019-04-15 15:27:44.204000,2019-04-15,,,false,,Doctor Reference Form,,,34.769,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
2023,2019-05-17 12:20:45.967000,2019-05-17,,,,,false,,Doctor Reference Form,,,,,,,OPENED,Requested,,,,,,,,
2023,2019-05-17 12:20:45.961000,2019-05-17,2019-05-17 13:24:20.441000,2019-05-17,,,false,,Doctor Reference Form,,,3814.48,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
2068,2019-07-25 06:24:25.824000,2019-07-25,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
14957,2025-01-14 15:05:04.786000,2025-01-14,2025-01-14 15:06:34.952000,2025-01-14,,,false,,New form,,,90.166,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
14957,2025-01-13 14:58:21.970000,2025-01-13,2025-01-13 14:59:46.542000,2025-01-13,,,false,,New form,,,84.572,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
14957,2025-01-13 14:39:22.928000,2025-01-13,2025-01-13 14:55:26.175000,2025-01-13,,,false,,New form,,,963.247,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
14957,2025-01-13 14:29:49.827000,2025-01-13,2025-01-13 14:35:04.115000,2025-01-13,,,false,,New form,,,314.288,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
1732,2019-04-20 13:50:00.207000,2019-04-20,2019-04-20 13:51:33.583000,2019-04-20,,,false,,Irish/UK Doctor 123 Reference Form,,,93.376,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
3735,2019-10-03 09:32:31.406000,2019-10-03,,,,,false,,Reference form 848,,,,,,,SENT,Requested,,,,,,,,
3735,2019-10-03 09:30:31.083000,2019-10-03,,,,,false,,Reference form 848,,,,,,,SENT,Requested,,,,,,,,
3735,2019-10-03 09:32:55.573000,2019-10-03,,,,,false,,Reference form 848,,,,,,,SENT,Requested,,,,,,,,
3735,2019-10-03 09:01:05.193000,2019-10-03,,,,,false,,Reference form 848,,,,,,,OPENED,Requested,,,,,,,,
3735,2019-10-03 10:40:31.140000,2019-10-03,,,,,false,,Reference form 848,,,,,,,SENT,Requested,,,,,,,,
5369,2020-03-12 17:27:50.883000,2020-03-12,,,,,false,,Administrator Reference Form,,,,,,,SENT,Requested,,,,,,,,
13381,2023-07-20 12:32:51.761000,2023-07-20,2023-07-20 12:33:47.078000,2023-07-20,,,false,,Yury,,,55.317,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
13381,2023-07-20 09:26:00.544000,2023-07-20,2023-07-20 09:26:45.334000,2023-07-20,,,false,,Yury,,,44.79,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
13381,2023-07-20 09:18:38.834000,2023-07-20,2023-07-20 09:20:01.673000,2023-07-20,,,false,,Yury,,,82.839,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
13381,2023-07-20 09:16:34.858000,2023-07-20,2023-07-20 09:16:59.871000,2023-07-20,,,false,,Yury,,,25.013,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
2994,2019-07-31 10:07:29.595000,2019-07-31,,,,,false,,Other Reference Form,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
2994,2019-07-31 10:07:29.593000,2019-07-31,,,,,false,,Other Reference Form,,,,,,,SENT,Requested,,,,,,,,
1985,2019-05-14 15:05:52.131000,2019-05-14,2019-05-14 15:09:22.427000,2019-05-14,,,false,,Doctor Reference Form,,,210.296,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
14301,2024-05-14 12:57:14.327000,2024-05-14,,,,,false,,111reftest,,,,,,,SENT,Requested,,,,,,,,
13867,2023-09-28 11:20:53.081000,2023-09-28,,,,,false,,Date Ref,,,,,,,SENT,Requested,,,,,,,,
13867,2023-09-28 11:18:31.122000,2023-09-28,,,,,false,,Date Ref,,,,,,,SENT,Requested,,,,,,,,
12322,2023-02-15 06:49:10.439000,2023-02-15,2023-02-15 06:50:58.479000,2023-02-15,,,false,,November,,,108.04,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
2984,2019-07-31 09:05:42.551000,2019-07-31,,,,,false,,Administrator Reference Form,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
2781,2020-07-23 14:46:55.198000,2020-07-23,,,,,false,,Reference form 766,,,,,,,SENT,Requested,,,,,,,,
2781,2020-07-23 14:46:56.796000,2020-07-23,,,,,false,,Reference form 766,,,,,,,SENT,Requested,,,,,,,,
2781,2020-01-28 09:36:40.098000,2020-01-28,,,,,false,,Reference form 766,,,,,,,OPENED,Requested,,,,,,,,
913,2018-12-06 17:11:49.238000,2018-12-06,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
1607,2019-04-13 07:36:58.556000,2019-04-13,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
1607,2019-04-13 07:35:40.834000,2019-04-13,,,,,false,,Doctor Reference Form,,,,,,,OPENED,Requested,,,,,,,,
1607,2019-04-13 07:36:58.557000,2019-04-13,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
1607,2019-04-13 07:35:40.839000,2019-04-13,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
1607,2019-04-13 07:35:40.838000,2019-04-13,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
1607,2019-04-13 07:36:58.554000,2019-04-13,,,,,false,,Doctor Reference Form,,,,,,,DENIED,Declined,,,,,,,,
11779,2024-06-05 08:58:56.347000,2024-06-05,,,,,false,,a lot of question,,,,,,,OPENED,Requested,,,,,,,,
4343,2019-12-03 08:53:55.176000,2019-12-03,,,,,false,,Reference form 848,,,,,,,SENT,Requested,,,,,,,,
1759,2019-04-22 16:00:42.626000,2019-04-22,2019-04-22 16:03:22.376000,2019-04-22,,,false,,Doctor Reference Form,,,159.75,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
4020,2019-10-30 09:21:45.612000,2019-10-30,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
4020,2019-10-30 09:21:43.086000,2019-10-30,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
9996,2022-12-06 14:39:29.072000,2022-12-06,,,,,false,,@@,,,,,,,SENT,Requested,,,,,,,,
2993,2019-07-31 10:04:39.857000,2019-07-31,,,,,false,,Non-Clinical Reference Form,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
10159,2023-09-27 13:24:12.989000,2023-09-27,2023-09-27 13:24:47.111000,2023-09-27,2023-09-27 13:25:17.336000,2023-09-27,false,,aaaaaaaaa,,,34.122,30.225,64.347,,APPROVED,Approved,1,1,1,,Low,Low,Low,
3070,2019-08-08 10:12:59.866000,2019-08-08,,,,,false,,Doctor Reference Form,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
16801,2024-12-20 13:52:19.211000,2024-12-20,,,,,false,,___OTHER,,,,,,,SENT,Requested,,,,,,,,
2182,2020-10-08 14:02:01.224000,2020-10-08,,,,,false,,Administrator Reference Form,,,,,,,SENT,Requested,,,,,,,,
2182,2019-11-13 09:18:25.874000,2019-11-13,,,,,false,,Administrator Reference Form,,,,,,,OPENED,Requested,,,,,,,,
2182,2019-10-25 13:22:19.832000,2019-10-25,,,,,false,,Administrator Reference Form,,,,,,,OPENED,Requested,,,,,,,,
2182,2019-11-13 09:10:23.726000,2019-11-13,2019-11-13 09:13:06.197000,2019-11-13,,,false,,Administrator Reference Form,,,162.471,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
2182,2019-11-13 09:09:52.514000,2019-11-13,2019-11-13 09:10:08.808000,2019-11-13,,,false,,Administrator Reference Form,,,16.294,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
2182,2019-11-13 08:03:03.668000,2019-11-13,2019-11-13 08:45:05.892000,2019-11-13,,,false,,Administrator Reference Form,,,2522.224,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
2182,2019-10-15 09:57:36.733000,2019-10-15,,,,,false,,Administrator Reference Form,,,,,,,OPENED,Requested,,,,,,,,
2182,2019-10-15 10:03:50.250000,2019-10-15,,,,,false,,Administrator Reference Form,,,,,,,OPENED,Requested,,,,,,,,
2182,2019-10-14 15:57:12.499000,2019-10-14,,,,,false,,Administrator Reference Form,,,,,,,SENT,Requested,,,,,,,,
2182,2019-10-07 10:57:21.279000,2019-10-07,,,,,false,,Administrator Reference Form,,,,,,,OPENED,Requested,,,,,,,,
2182,2019-10-07 10:55:46.944000,2019-10-07,,,,,false,,Administrator Reference Form,,,,,,,OPENED,Requested,,,,,,,,
2182,2021-02-17 10:32:07.451000,2021-02-17,,,,,false,,Administrator Reference Form,,,,,,,SENT,Requested,,,,,,,,
2182,2021-02-17 10:32:09.459000,2021-02-17,,,,,false,,Administrator Reference Form,,,,,,,SENT,Requested,,,,,,,,
2182,2021-02-17 10:32:08.376000,2021-02-17,,,,,false,,Administrator Reference Form,,,,,,,SENT,Requested,,,,,,,,
2182,2021-02-17 10:32:07.046000,2021-02-17,,,,,false,,Administrator Reference Form,,,,,,,SENT,Requested,,,,,,,,
2182,2021-02-17 10:37:19.583000,2021-02-17,,,,,false,,Administrator Reference Form,,,,,,,SENT,Requested,,,,,,,,
2182,2021-02-17 10:32:09.454000,2021-02-17,,,,,false,,Administrator Reference Form,,,,,,,SENT,Requested,,,,,,,,
2182,2021-02-17 10:32:08.435000,2021-02-17,,,,,false,,Administrator Reference Form,,,,,,,SENT,Requested,,,,,,,,
2182,2021-02-17 10:32:07.116000,2021-02-17,,,,,false,,Administrator Reference Form,,,,,,,SENT,Requested,,,,,,,,
2182,2021-02-17 10:37:08.375000,2021-02-17,,,,,false,,Administrator Reference Form,,,,,,,SENT,Requested,,,,,,,,
2182,2021-02-17 10:32:10.006000,2021-02-17,,,,,false,,Administrator Reference Form,,,,,,,SENT,Requested,,,,,,,,
2182,2021-02-17 10:32:08.943000,2021-02-17,,,,,false,,Administrator Reference Form,,,,,,,SENT,Requested,,,,,,,,
2182,2021-02-17 10:32:07.461000,2021-02-17,,,,,false,,Administrator Reference Form,,,,,,,SENT,Requested,,,,,,,,
2182,2021-02-17 10:32:08.909000,2021-02-17,,,,,false,,Administrator Reference Form,,,,,,,SENT,Requested,,,,,,,,
2182,2021-02-17 10:32:10.073000,2021-02-17,,,,,false,,Administrator Reference Form,,,,,,,SENT,Requested,,,,,,,,
2182,2021-02-17 10:32:08.782000,2021-02-17,,,,,false,,Administrator Reference Form,,,,,,,SENT,Requested,,,,,,,,
2182,2021-02-17 10:32:07.047000,2021-02-17,,,,,false,,Administrator Reference Form,,,,,,,SENT,Requested,,,,,,,,
2182,2021-02-17 10:32:08.781000,2021-02-17,,,,,false,,Administrator Reference Form,,,,,,,SENT,Requested,,,,,,,,
2182,2021-02-17 10:32:07.067000,2021-02-17,,,,,false,,Administrator Reference Form,,,,,,,SENT,Requested,,,,,,,,
2182,2019-10-25 11:41:57.972000,2019-10-25,,,,,false,,Administrator Reference Form,,,,,,,OPENED,Requested,,,,,,,,
2182,2019-11-13 10:11:54.596000,2019-11-13,,,,,false,,Administrator Reference Form,,,,,,,SENT,Requested,,,,,,,,
2182,2019-10-07 10:58:14.586000,2019-10-07,,,,,false,,Administrator Reference Form,,,,,,,SENT,Requested,,,,,,,,
2182,2020-10-08 14:01:07.021000,2020-10-08,,,,,false,,Administrator Reference Form,,,,,,,SENT,Requested,,,,,,,,
2182,2019-06-19 12:44:07.857000,2019-06-19,2019-06-19 12:44:44.512000,2019-06-19,2019-09-09 14:09:52.520000,2019-09-09,false,,Administrator Reference Form,,,36.655,7089908.008,7089944.663,,DENIED,Declined,1,83,83,,Low,High,High,
2182,2020-03-24 09:02:30.974000,2020-03-24,2020-03-24 09:03:21.308000,2020-03-24,,,false,,Administrator Reference Form,,,50.334,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
2182,2019-11-13 09:04:10.746000,2019-11-13,2019-11-13 09:09:05.269000,2019-11-13,,,false,,Administrator Reference Form,,,294.523,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
2182,2021-02-17 10:32:10.212000,2021-02-17,,,,,false,,Administrator Reference Form,,,,,,,SENT,Requested,,,,,,,,
1937,2019-05-04 13:25:05.505000,2019-05-04,,,,,false,,Nurse Reference Form,,,,,,,SENT,Requested,,,,,,,,
1937,2019-05-04 13:25:05.502000,2019-05-04,,,,,false,,Nurse Reference Form,,,,,,,SENT,Requested,,,,,,,,
3765,2019-10-04 09:37:19.209000,2019-10-04,,,,,false,,Reference form 1219,,,,,,,SENT,Requested,,,,,,,,
3656,2019-09-27 13:38:59.305000,2019-09-27,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
3656,2019-09-27 11:28:27.237000,2019-09-27,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
942,2024-06-21 17:47:50.193000,2024-06-21,,,,,false,,asfasf,,,,,,,SENT,Requested,,,,,,,,
1427,2019-09-23 10:21:43.731000,2019-09-23,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
1981,2019-05-14 11:46:48.036000,2019-05-14,,,,,false,,Doctor Reference Form,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
1981,2019-05-14 11:46:54.530000,2019-05-14,2019-05-14 12:04:06.535000,2019-05-14,,,false,,Doctor Reference Form,,,1032.005,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
1772,2019-04-25 07:51:49.848000,2019-04-25,,,,,false,,Doctor Reference Form,,,,,,,OPENED,Requested,,,,,,,,
1772,2019-04-25 07:52:29.631000,2019-04-25,,,,,false,,Doctor Reference Form,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
1772,2019-04-25 07:52:46.305000,2019-04-25,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
