job_position_id,organisation_id,role,job_position_status,signed_off
13661,2379,Ambulance Care Assistant,Invited,false
15452,2191,Administrator,Active,false
11975,2409,Other,Active,false
12845,2402,CLINICAL NOTO ADM,Invited,false
15315,2477,User,Active,false
12847,2402,CLINICAL NOTO ADM,Invited,false
7116,1,Other,Active,false
14875,2401,Administrator,Active,false
3490,2179,Doctor,Active,false
3493,2179,Doctor,Not invited,false
8804,2179,Administrator,Active,false
14716,2401,AAAAA,Not invited,false
15077,2325,Cinema lover,Active,false
15387,2401,Administrator,Active,false
15462,2325,Director,Active,false
15234,2191,000-111,Invited,false
15238,1,Other,Not invited,false
15240,1,Other,Not invited,false
15260,2402,CLINICAL NOTO ADM,Active,false
15276,2325,Bank top manager,Active,false
2902,2185,Doctor,Active,false
3070,2201,Doctor,Active,false
15372,2179,Administrator,Active,false
2959,2185,Doctor,Active,false
15375,2198,Administrator,Active,false
15382,2191,toooooooooooooooooo,Active,false
15441,2191,000-111,Invited,false
15420,2179,Administrator,Active,false
15427,2478,Other,Active,false
15438,2478,Other,Active,false
15459,2480,Administrator,Active,false
15457,2372,Administrator,Active,false
15454,2179,Other,Active,false
15474,2325,Biologist,Active,false
15487,2191,Administrator,Active,false
15489,2191,000-111,Invited,false
11781,1,Other,Not invited,false
11903,2325,Supervisor,Invited,false
12846,2402,CLINICAL NOTO ADM,Invited,false
3481,2179,Doctor,Active,false
3295,2201,Doctor,Active,false
12848,2402,CLINICAL NOTO ADM,Invited,false
15272,2179,Community Nurse,Active,false
15078,2325,May day role,Active,false
15421,2379,Administrator,Active,false
15140,2322,Hermiona,Active,false
15045,2401,Administrator,Active,false
15388,2401,Administrator,Active,false
3297,2201,Doctor,Active,false
15170,2379,TestRole,Active,false
3464,2187,GP,Active,false
15455,2401,AAAAA,Invited,false
15439,2477,Administrator,Active,false
15235,2325,Other,Not invited,false
15239,1,Other,Not invited,false
15261,2402,CLINICAL NOTO ADM,Active,false
15270,2198,Administrator,Active,false
15290,2379,TestRole,Active,false
15373,2325,Administrator,Active,false
15383,2478,Administrator,Active,false
15428,2478,Other,Active,false
15434,2191,000-111,Active,false
4836,2187,Doctor,Active,false
15463,2325,Designer,Invited,false
15442,2191,111aaaa,Invited,false
3594,2201,Doctor,Active,false
15490,2191,Doctor,Invited,false
15430,2478,Other,Active,false
7959,2201,Other,Active,false
11782,1,Other,Not invited,false
4113,1,Doctor,Active,false
12849,2402,CLINICAL NOTO ADM,Invited,false
11977,2410,Ambulance Care Assistant,Active,false
3482,2179,Doctor,Invited,false
13663,2379,Other,Active,false
15079,2325,Doctor,Active,false
15317,2401,AAAAA,Active,false
5280,2280,Doctor,Invited,false
15707,2487,Administrator,Invited,false
15749,2372,Administrator,Invited,false
15241,1,Other,Not invited,false
15728,2179,Community Nurse,Active,false
15443,2401,Yury,Active,false
5281,2280,Doctor,Not invited,false
15746,2376,Administrator,Active,false
15291,2379,Role,Active,false
15271,2179,Carer,Archived,false
15384,2376,Admin,Active,true
15374,2402,Administrator,Active,false
11586,2372,test-permissions,Active,false
15429,2478,Other,Active,false
15435,2325,Accountant,Active,false
14056,2191,Nurse,Active,false
15491,2191,000-111,Invited,false
15464,2480,Administrator,Active,false
11978,2409,Other,Active,false
3389,2179,Doctor,Active,false
11783,2402,Doctor,Active,false
12850,2402,CLINICAL NOTO ADM,Invited,false
3491,2179,Doctor,Not invited,false
4151,1,Doctor,Active,false
15080,2325,Bank top manager,Active,false
15605,2191,Other,Active,false
16725,2501,Administrator,Active,false
15018,2401,AAAAA,Invited,false
10633,2191,I want a new role,Active,false
15650,2483,Top manager,Active,false
15242,2475,Administrator,Active,false
15318,2179,03/11/2022,Invited,false
15319,2179,03/11/2022,Invited,false
15277,2325,Emirates,Active,false
7118,1,Other,Active,false
15708,2488,Administrator,Invited,false
15729,2179,Advanced Nurse Practitionerr,Active,false
15431,2478,Other,Active,false
15747,2367,doctor,Active,false
6043,2201,Doctor,Active,false
15750,2372,Other,Not invited,false
15751,2372,Other,Not invited,false
15492,2191,Doctor,Not invited,false
15579,2179,03/11/2022,Active,false
15581,2376,Administrator,Not invited,false
15588,2478,Other,Active,false
15597,2401,Super,Active,false
15020,1,Other,Not invited,false
11979,2409,Other,Active,false
13665,2409,Other,Not invited,false
11784,1,Other,Active,false
12851,2402,CLINICAL NOTO ADM,Invited,false
15629,2484,Doctor,Active,false
15748,2179,Administrator,Active,false
15752,2372,Other,Not invited,false
15709,2191,Administrator,Active,false
15512,2401,AAAAA,Active,false
15391,2478,Other,Active,false
15606,2191,11111,Active,false
15730,2179,Advanced Nurse Practitionerr,Active,false
15293,2179,Care Teamer,Active,false
15320,2179,03/11/2022,Invited,false
15493,2191,IT,Not invited,false
15520,2482,Administrator,Active,false
15580,2191,000-444,Active,false
15582,2179,Administrator,Active,false
15608,2401,DBS History,Invited,false
15589,2478,Other,Active,false
15598,2198,Administrator,Active,false
614,1493,Doctor,Active,false
10634,2191,I want a new role,Active,false
15879,2401,Administrator,Active,false
12852,2402,CLINICAL NOTO ADM,Invited,false
11785,2402,Doctor,Active,false
15796,2476,Candidate,Active,false
15467,2401,AAAAA,Active,false
620,1493,Doctor,Active,false
15082,2325,Georgian doctor,Active,false
15986,2322,Interesting role,Active,false
15760,2401,AAAAA,Active,false
621,1493,Doctor,Active,false
15710,2489,Administrator,Active,false
15265,2198,Non-Clinical,Active,false
15753,2191,Admin,Active,false
15294,2179,Care Teamer,Active,false
15731,2179,Administrator,Active,false
15321,2179,Care Teamer,Invited,false
15754,2325,Accountant,Active,false
15651,2477,Other,Active,false
15392,2478,Recruiter,Active,false
17428,2401,AAAAA,Invited,false
15513,2179,Director,Active,false
15521,2482,Administrator,Active,false
15888,2491,Administrator,Active,false
15583,2191,Administrator,Active,false
15590,2478,Other,Active,false
15599,2483,Administrator,Active,false
15607,2372,Administrator,Invited,false
201,2179,Doctor,Active,false
11786,1,Other,Not invited,false
12853,2402,CLINICAL NOTO ADM,Invited,false
15083,2325,Nurse,Active,false
15959,2322,Observer,Not invited,false
15987,2322,Interesting role,Active,false
15652,2477,Other,Active,false
17429,2372,2FA,Active,false
623,1493,Doctor,Active,false
15609,2401,Checkr Background Checks,Invited,false
15199,2198,Administrator,Active,false
15393,2401,Administrator,Active,false
15768,2401,Administrator,Active,false
15280,2401,AAAAA,Active,false
15732,2372,Administrator,Invited,false
15322,2179,03/11/2022,Not invited,false
15756,1,Other,Not invited,false
15468,2481,Administrator,Active,false
15514,2179,Community Nurse,Active,false
15711,2179,Other,Archived,true
639,1493,Doctor,Active,false
15584,2325,Administrator,Invited,false
15889,2492,Administrator,Active,false
15600,2483,Administrator,Active,false
10801,2292,Administrator,Active,false
15084,2325,Beaty,Active,false
11591,2409,Administrator,Active,false
11787,1,Other,Not invited,false
12125,2379,Administrator,Active,false
15958,2322,Hermiona,Active,false
15988,2322,Interesting role,Active,false
15281,2325,Beaty,Active,false
15283,2325,Bank top manager,Active,false
15323,2325,Administrator,Invited,false
15523,2482,Other,Active,false
15448,2401,AAAAA,Invited,false
15496,2401,AAAAA,Active,false
15757,2401,AAAAA,Active,false
15712,2179,Administrator,Active,false
17430,2424,G-Cloud Umbrella,Invited,false
16103,2379,Role,Invited,false
15585,2325,Administrator,Active,false
15884,2179,Administrator,Active,false
15592,2478,Other,Active,false
15610,2484,Administrator,Active,false
16168,2476,Other,Active,false
640,1493,Doctor,Active,false
16203,2476,Administrator,Active,false
15085,2325,Beaty,Active,false
11592,2409,Administrator,Invited,false
11788,1,Other,Not invited,false
12855,2402,CLINICAL NOTO ADM,Invited,false
13669,2379,TestRole,Invited,false
12126,2402,Doctor,Active,false
15282,2325,Beaty,Active,false
12128,2402,Doctor,Active,false
15964,2322,betmen,Active,false
15341,2476,SignUpEdited,Active,false
15713,2325,Administrator,Not invited,false
15593,2478,Other,Active,false
15470,2379,Administrator,Invited,false
15602,2401,AAAAA,Invited,false
15324,2325,Administrator,Active,false
15989,2322,Reports,Active,false
15524,2179,03/11/2022,Active,false
641,1493,Doctor,Active,false
15990,1,Doctor,Active,false
15758,2401,AAAAA,Active,false
15449,2401,Full admin,Invited,false
15612,2483,Other,Active,false
15586,2372,Administrator,Active,false
16104,2379,Administrator,Invited,false
15771,1,Other,Active,false
15611,2485,Administrator,Active,false
15857,2490,Administrator,Active,false
15724,2325,Georgian doctor,Active,false
13670,2379,Ambulance Care Assistant,Active,false
3220,2179,Irish Doctor,Active,false
11593,2409,Administrator,Active,false
3225,2179,Doctor,Active,false
16730,1,Other,Not invited,false
12856,2402,CLINICAL NOTO ADM,Invited,false
15086,2325,Bank top manager,Active,false
12127,2402,Doctor,Active,false
14417,2401,MAX,Active,true
15991,2322,Observer,Active,false
15284,2379,Role,Active,false
15299,2476,Other,Active,false
15325,1,Other,Not invited,false
15714,2325,Other,Not invited,false
15587,2372,Administrator,Active,false
15715,2325,Other,Not invited,false
15716,2325,Other,Not invited,false
15471,2379,Ambulance Care Assistant,Invited,false
15718,2325,Other,Not invited,false
15719,2325,Other,Not invited,false
15717,2325,Other,Not invited,false
15562,2478,Onboarding Approver,Active,false
818,1493,Doctor,Active,false
15594,2478,Other,Active,false
13736,2191,HR,Invited,false
13671,2379,Ambulance Care Assistant,Invited,false
8568,2322,Administrator,Not invited,false
11985,2379,TestRole,Active,false
11594,2402,Doctor,Active,false
11790,1,Other,Not invited,false
12857,2402,Doctor,Invited,false
3673,2179,Doctor,Active,false
15963,2322,Reports,Not invited,false
15177,2472,Administrator,Active,false
15285,1,Doctor,Active,false
15300,2476,SignUpEdited,Active,false
15326,2325,Other,Not invited,false
15087,2179,Care Teamer,Active,false
15720,2325,Tester,Not invited,false
10515,2191,Administrator,Active,false
15992,2322,Awesome role,Active,false
15563,2478,Other,Active,false
15894,2401,Administrator,Invited,false
15595,2478,Other,Active,false
15536,2401,AAAAA,Active,false
15604,2401,AAAAA,Invited,false
12440,2191,Advanced Nurse Practitioner,Active,false
15765,2401,AAAAA,Active,false
15773,2401,AAAAA,Active,false
15833,2322,Administrator,Active,false
15886,2478,Other,Active,false
13672,2379,Ambulance Care Assistant,Active,false
11987,2409,Other,Not invited,false
11988,2409,Other,Not invited,false
11595,2410,Administrator,Active,false
11791,1,Other,Not invited,false
2624,2191,Carer,Active,false
11986,2409,Other,Active,false
3678,2179,Doctor,Active,false
12858,2402,Simple role,Invited,false
15993,2322,TestReportRole,Active,false
2645,2191,Doctor,Invited,false
16108,2379,Other,Active,false
16054,2179,Candidate,Invited,false
17462,2509,Administrator,Invited,false
16738,2379,Ambulance Care Assistant,Active,false
9456,2191,A1 nurcesdfs,Invited,false
16123,2372,Administrator,Active,false
15887,2478,Other,Active,false
16762,1,Other,Not invited,false
15895,2325,Cinema lover,Invited,false
16786,2264,Administrator,Active,false
15178,2472,Other,Active,false
15327,2325,Other,Not invited,false
16788,2264,Other,Active,false
1214,1493,Doctor,Active,false
15564,2325,Big package,Invited,false
15578,2179,03/11/2022,Active,false
3656,2201,Doctor,Active,false
1439,1493,Doctor,Active,false
11596,2402,Doctor,Active,false
11989,2409,Other,Not invited,false
12131,2191,111aaaa,Active,false
11792,1,Other,Not invited,false
12859,2402,Evg role,Active,false
16734,1,Other,Not invited,false
15089,2179,Community Nurse,Active,false
15994,2322,RonYisli,Active,false
15179,2472,Other,Active,false
15302,2322,Observer,Active,false
15722,2325,Designer,Invited,false
4586,2185,role role,Invited,false
1440,1493,Doctor,Active,false
1447,1493,Doctor,Active,false
15565,2325,Abc,Invited,false
1448,1493,Doctor,Active,false
16760,2471,test-permissions-role,Active,false
10635,2191,I want a new role,Active,false
65,1493,Doctor,Active,false
4845,2252,Administrator,Active,false
4955,2252,Carer,Active,false
16787,2179,Administrator,Active,false
15782,2401,AAAAA,Active,false
15826,2401,AAAAA,Active,false
5632,2201,Doctor,Not invited,false
1488,1493,Doctor,Active,false
1515,1493,Doctor,Active,true
1518,1493,Doctor,Active,false
5284,2280,Doctor,Not invited,false
12132,2191,111aaaa,Active,false
11597,2410,Administrator,Active,false
3679,2179,Administrator,Active,false
11990,2409,Test,Active,false
3680,2179,Administrator,Active,false
5278,2179,Doctor,Not invited,false
12860,2402,CLINICAL NOTO ADM,Invited,false
15090,2179,Community Nurse,Active,false
15723,2325,Mobile Operator,Invited,false
15995,2322,Interesting role,Active,false
15726,2325,IT guy,Not invited,false
16741,1,Other,Not invited,false
5285,2280,Doctor,Not invited,false
15566,2325,Abc,Invited,false
15783,2179,Candidate,Active,false
17463,2510,Administrator,Active,false
16129,2402,Administrator,Active,false
11991,1,Other,Not invited,false
12133,2402,Administrator,Invited,true
11598,2410,Administrator,Invited,false
3681,2179,Doctor,Invited,false
3692,2179,Doctor,Invited,false
12861,2402,CLINICAL NOTO ADM,Invited,false
1563,1493,Therapist 123,Active,false
15996,2322,Best man,Active,false
15304,2325,Designer,Active,false
15411,1,Other,Not invited,false
16742,2502,Administrator,Active,false
15541,2179,03/11/2022,Invited,false
15567,2325,Abc,Invited,false
16260,2179,Administrator,Invited,false
17464,2511,Administrator,Active,false
17465,2478,Other,Active,false
15838,2478,Administrator,Active,false
17468,2401,AAAAA,Active,false
17469,2401,AAAAA,Active,false
16261,2402,CLINICAL NOTO ADM,Active,false
11360,1,Other,Not invited,false
16269,2179,03/11/2022,Active,false
16271,2179,Administrator,Active,false
16276,2179,Administrator,Active,false
16272,2478,Other,Active,false
16275,2493,Administrator,Active,false
16273,2493,Administrator,Active,false
16277,2493,Administrator,Active,false
16280,2495,Administrator,Active,false
16324,2191,test docviewer,Active,false
16336,2471,Other,Not invited,false
16339,2379,Other,Active,false
643,2179,Doctor,Active,false
6800,2191,111aaaa,Active,false
649,2179,Doctor,Active,false
11599,2402,Doctor,Active,false
11992,2409,Other,Invited,false
12862,2402,Doctor,Invited,false
12134,2402,CLINICAL NOTO ADM,Invited,false
869,2179,Doctor,Active,false
870,2179,Doctor,Active,false
15741,2325,Cinema lover,Invited,false
15412,1,Other,Not invited,false
15568,2325,Emirates,Invited,false
16765,2501,Other,Active,false
16128,2372,Administrator,Active,false
16270,1,Other,Active,false
17466,2179,Administrator,Active,false
17470,2401,AAAAA,Active,false
16278,2494,Administrator,Active,false
16281,2179,03/11/2022,Active,false
16274,2493,Administrator,Active,false
15785,2401,AAAAA,Active,false
16326,2401,AAAAA,Active,false
17473,2379,Administrator,Active,false
16337,2179,03/11/2022,Active,false
3658,2201,Doctor,Active,false
921,1493,Physiotherapist rrrr,Active,false
926,1493,Physiotherapist rrrr,Active,false
3659,2201,Doctor,Active,false
11993,2409,Other,Not invited,false
11600,2402,Doctor,Active,false
12863,2402,CLINICAL NOTO ADM,Invited,false
12135,2402,CLINICAL NOTO ADM,Invited,false
17474,2502,Administrator,Active,false
15413,1,Other,Not invited,false
17467,2424,Administrator,Active,false
15569,2325,Driver,Not invited,false
3662,2201,Doctor,Active,false
3698,2201,Doctor,Active,false
17471,2401,AAAAA,Active,false
5460,2198,Administrator,Active,false
15866,2490,Other,Active,false
5556,2198,Administrator,Active,false
5596,2198,Carer,Active,false
16766,2264,Other,Invited,false
16279,2495,Administrator,Active,false
5613,2198,Advanced Nurse Practitioner,Not invited,false
3751,2201,Doctor,Active,false
16282,2179,03/11/2022,Active,false
2086,2185,Admin1211,Active,false
16338,1,Other,Not invited,false
10509,2191,Admin,Active,false
10288,2291,Administrator,Active,false
16352,2325,Other,Invited,false
